"fare_id","price","currency_type","payment_method","transfers","transfer_duration"
"21002_210012_1_210","210","JPY","0","0",
"25004_250611_1_710","710","JPY","0","0",
"21003_210102_1_600","600","JPY","0","0",
"25003_503_1_450","450","JPY","0","0",
"25004_250601_1_630","630","JPY","0","0",
"20002_200231_1_280","280","JPY","0","0",
"25003_511_1_370","370","JPY","0","0",
"21003_210102_1_440","440","JPY","0","0",
"25003_506_1_950","950","JPY","0","0",
"20005_200151_1_240","240","JPY","0","0",
"21001_212012_1_320","320","JPY","0","0",
"25004_250944_1_280","280","JPY","0","0",
"20001_200211_1_330","330","JPY","0","0",
"25004_250611_1_560","560","JPY","0","0",
"25004_250611_1_670","670","JPY","0","0",
"25003_535_1_220","220","JPY","0","0",
"20002_200241_1_420","420","JPY","0","0",
"25006_250781_1_570","570","JPY","0","0",
"25006_250771_1_280","280","JPY","0","0",
"25006_250782_1_220","220","JPY","0","0",
"25003_505_1_410","410","JPY","0","0",
"29010_290631_1_330","330","JPY","0","0",
"21005_210332_1_300","300","JPY","0","0",
"21002_210034_1_200","200","JPY","0","0",
"25001_250462_1_230","230","JPY","0","0",
"25004_250601_1_270","270","JPY","0","0",
"25004_250944_1_140","140","JPY","0","0",
"25004_250621_1_580","580","JPY","0","0",
"21007_210612_1_370","370","JPY","0","0",
"25004_250621_1_720","720","JPY","0","0",
"25004_250611_1_940","940","JPY","0","0",
"25003_505_1_380","380","JPY","0","0",
"25006_250772_1_240","240","JPY","0","0",
"25001_250461_1_510","510","JPY","0","0",
"25005_250931_1_240","240","JPY","0","0",
"25002_250471_1_430","430","JPY","0","0",
"20005_200171_1_400","400","JPY","0","0",
"25005_250932_1_260","260","JPY","0","0",
"20003_200292_1_240","240","JPY","0","0",
"20003_200401_1_520","520","JPY","0","0",
"21001_212012_1_100","100","JPY","0","0",
"25001_250461_1_760","760","JPY","0","0",
"25006_250882_1_330","330","JPY","0","0",
"25004_250612_1_540","540","JPY","0","0",
"25003_510_1_400","400","JPY","0","0",
"21001_212011_1_210","210","JPY","0","0",
"21003_210101_1_470","470","JPY","0","0",
"21007_210612_1_870","870","JPY","0","0",
"25005_250914_1_250","250","JPY","0","0",
"25006_250752_1_370","370","JPY","0","0",
"20003_200402_1_200","200","JPY","0","0",
"20002_200244_1_220","220","JPY","0","0",
"21007_210604_1_330","330","JPY","0","0",
"20005_200152_1_200","200","JPY","0","0",
"25006_250782_1_360","360","JPY","0","0",
"25003_537_1_520","520","JPY","0","0",
"29005_291012_1_340","340","JPY","0","0",
"25003_505_1_490","490","JPY","0","0",
"25003_509_1_190","190","JPY","0","0",
"25006_250812_1_210","210","JPY","0","0",
"21003_210101_1_390","390","JPY","0","0",
"25003_535_1_360","360","JPY","0","0",
"25006_250881_1_320","320","JPY","0","0",
"20003_200401_1_460","460","JPY","0","0",
"25006_250781_1_530","530","JPY","0","0",
"25003_510_1_590","590","JPY","0","0",
"29005_292011_1_330","330","JPY","0","0",
"20005_200151_1_510","510","JPY","0","0",
"25003_534_1_430","430","JPY","0","0",
"21004_210061_1_100","100","JPY","0","0",
"25004_250605_1_380","380","JPY","0","0",
"25006_250881_1_540","540","JPY","0","0",
"21007_210621_1_300","300","JPY","0","0",
"25004_250606_1_330","330","JPY","0","0",
"20002_200243_1_340","340","JPY","0","0",
"25004_250605_1_410","410","JPY","0","0",
"25001_250461_1_650","650","JPY","0","0",
"25003_510_1_800","800","JPY","0","0",
"21007_210612_1_660","660","JPY","0","0",
"25004_250621_1_670","670","JPY","0","0",
"25004_250621_1_560","560","JPY","0","0",
"25004_250621_1_940","940","JPY","0","0",
"29003_290581_1_470","470","JPY","0","0",
"25004_250611_1_720","720","JPY","0","0",
"25004_250611_1_580","580","JPY","0","0",
"20003_200401_1_350","350","JPY","0","0",
"20002_200231_1_530","530","JPY","0","0",
"25003_537_1_350","350","JPY","0","0",
"25004_250612_1_320","320","JPY","0","0",
"20005_200172_1_300","300","JPY","0","0",
"25004_250621_1_710","710","JPY","0","0",
"21004_210062_1_300","300","JPY","0","0",
"25004_250592_1_250","250","JPY","0","0",
"29007_290872_1_240","240","JPY","0","0",
"29003_290542_1_220","220","JPY","0","0",
"25004_250944_1_530","530","JPY","0","0",
"29003_290581_1_390","390","JPY","0","0",
"21002_210041_1_250","250","JPY","0","0",
"21002_210012_1_190","190","JPY","0","0",
"25004_250621_1_220","220","JPY","0","0",
"29005_292011_1_340","340","JPY","0","0",
"29005_292012_1_410","410","JPY","0","0",
"21007_210592_1_360","360","JPY","0","0",
"25006_250782_1_580","580","JPY","0","0",
"29005_291092_1_140","140","JPY","0","0",
"21004_210063_1_200","200","JPY","0","0",
"25006_250752_1_210","210","JPY","0","0",
"20003_200291_1_250","250","JPY","0","0",
"29005_292012_1_380","380","JPY","0","0",
"25003_511_1_860","860","JPY","0","0",
"29005_291012_1_330","330","JPY","0","0",
"29003_290581_1_420","420","JPY","0","0",
"21002_210031_1_240","240","JPY","0","0",
"21001_211012_1_280","280","JPY","0","0",
"21007_210604_1_340","340","JPY","0","0",
"25003_535_1_580","580","JPY","0","0",
"20003_200402_1_520","520","JPY","0","0",
"25003_517_1_800","800","JPY","0","0",
"25006_250812_1_370","370","JPY","0","0",
"25004_250862_1_570","570","JPY","0","0",
"25003_508_1_410","410","JPY","0","0",
"29005_291092_1_280","280","JPY","0","0",
"25003_533_1_520","520","JPY","0","0",
"25003_508_1_380","380","JPY","0","0",
"25006_250882_1_340","340","JPY","0","0",
"20003_200401_1_200","200","JPY","0","0",
"25003_534_1_760","760","JPY","0","0",
"21001_212011_1_370","370","JPY","0","0",
"20005_200151_1_430","430","JPY","0","0",
"20003_200402_1_460","460","JPY","0","0",
"25003_534_1_510","510","JPY","0","0",
"25003_506_1_190","190","JPY","0","0",
"25004_250601_1_610","610","JPY","0","0",
"21001_211012_1_140","140","JPY","0","0",
"21007_210612_1_860","860","JPY","0","0",
"25002_250471_1_650","650","JPY","0","0",
"25004_250602_1_300","300","JPY","0","0",
"20005_200152_1_460","460","JPY","0","0",
"29005_291011_1_480","480","JPY","0","0",
"25003_511_1_190","190","JPY","0","0",
"25004_250611_1_780","780","JPY","0","0",
"25005_250912_1_330","330","JPY","0","0",
"25003_517_1_400","400","JPY","0","0",
"25003_539_1_590","590","JPY","0","0",
"20003_200402_1_350","350","JPY","0","0",
"20005_200152_1_350","350","JPY","0","0",
"21003_210101_1_420","420","JPY","0","0",
"25004_250612_1_160","160","JPY","0","0",
"25004_250611_1_890","890","JPY","0","0",
"25002_250471_1_760","760","JPY","0","0",
"25003_506_1_860","860","JPY","0","0",
"21007_210612_1_190","190","JPY","0","0",
"25004_250592_1_500","500","JPY","0","0",
"25005_250913_1_330","330","JPY","0","0",
"25003_517_1_590","590","JPY","0","0",
"25003_533_1_350","350","JPY","0","0",
"25004_250622_1_480","480","JPY","0","0",
"25003_534_1_650","650","JPY","0","0",
"25003_538_1_450","450","JPY","0","0",
"25004_250611_1_360","360","JPY","0","0",
"29010_290632_1_280","280","JPY","0","0",
"21001_212012_1_310","310","JPY","0","0",
"25002_250472_1_240","240","JPY","0","0",
"25004_250606_1_340","340","JPY","0","0",
"25001_250461_1_430","430","JPY","0","0",
"25002_250471_1_510","510","JPY","0","0",
"25004_250621_1_740","740","JPY","0","0",
"25001_250462_1_610","610","JPY","0","0",
"25001_250462_1_690","690","JPY","0","0",
"21002_210034_1_350","350","JPY","0","0",
"20002_200241_1_390","390","JPY","0","0",
"25006_250811_1_340","340","JPY","0","0",
"21003_210102_1_230","230","JPY","0","0",
"25003_535_1_710","710","JPY","0","0",
"25003_506_1_210","210","JPY","0","0",
"29009_290901_1_150","150","JPY","0","0",
"29003_290551_1_240","240","JPY","0","0",
"20002_200232_1_460","460","JPY","0","0",
"25004_250622_1_300","300","JPY","0","0",
"25006_250881_1_310","310","JPY","0","0",
"29003_290582_1_460","460","JPY","0","0",
"25003_509_1_370","370","JPY","0","0",
"25003_534_1_240","240","JPY","0","0",
"29005_291011_1_300","300","JPY","0","0",
"25005_250712_1_380","380","JPY","0","0",
"25002_250472_1_650","650","JPY","0","0",
"25003_535_1_670","670","JPY","0","0",
"25001_250462_1_440","440","JPY","0","0",
"25003_535_1_560","560","JPY","0","0",
"25004_250611_1_220","220","JPY","0","0",
"29007_290111_1_170","170","JPY","0","0",
"25006_250752_1_190","190","JPY","0","0",
"29003_290582_1_520","520","JPY","0","0",
"25001_250462_1_600","600","JPY","0","0",
"20002_200232_1_520","520","JPY","0","0",
"25006_250782_1_560","560","JPY","0","0",
"25003_531_1_320","320","JPY","0","0",
"25004_250605_1_750","750","JPY","0","0",
"25006_250782_1_670","670","JPY","0","0",
"21003_210102_1_270","270","JPY","0","0",
"25004_250612_1_310","310","JPY","0","0",
"20001_200212_1_620","620","JPY","0","0",
"25004_250601_1_690","690","JPY","0","0",
"25004_250621_1_890","890","JPY","0","0",
"29010_290631_1_340","340","JPY","0","0",
"25004_250611_1_740","740","JPY","0","0",
"21007_210592_1_220","220","JPY","0","0",
"25004_250591_1_410","410","JPY","0","0",
"25004_250602_1_480","480","JPY","0","0",
"29003_290552_1_300","300","JPY","0","0",
"20002_200242_1_420","420","JPY","0","0",
"21007_210612_1_210","210","JPY","0","0",
"25004_250621_1_360","360","JPY","0","0",
"29005_292012_1_490","490","JPY","0","0",
"25004_250591_1_380","380","JPY","0","0",
"20001_200211_1_340","340","JPY","0","0",
"25004_250601_1_440","440","JPY","0","0",
"25004_250621_1_780","780","JPY","0","0",
"20001_200212_1_550","550","JPY","0","0",
"25002_250471_1_240","240","JPY","0","0",
"21001_212012_1_160","160","JPY","0","0",
"25002_250472_1_510","510","JPY","0","0",
"21002_210012_1_370","370","JPY","0","0",
"25005_250931_1_430","430","JPY","0","0",
"20003_200292_1_430","430","JPY","0","0",
"29003_290541_1_400","400","JPY","0","0",
"20002_200232_1_350","350","JPY","0","0",
"25002_250472_1_760","760","JPY","0","0",
"25004_250862_1_530","530","JPY","0","0",
"21007_210612_1_920","920","JPY","0","0",
"25003_508_1_490","490","JPY","0","0",
"29003_290582_1_350","350","JPY","0","0",
"25003_511_1_210","210","JPY","0","0",
"25004_250601_1_600","600","JPY","0","0",
"21007_210612_1_230","230","JPY","0","0",
"29007_290878_1_280","280","JPY","0","0",
"25003_505_1_570","570","JPY","0","0",
"21007_210621_1_200","200","JPY","0","0",
"25003_535_1_170","170","JPY","0","0",
"25004_250611_1_700","700","JPY","0","0",
"21001_212012_1_290","290","JPY","0","0",
"25004_250602_1_350","350","JPY","0","0",
"25001_250462_1_370","370","JPY","0","0",
"25003_506_1_270","270","JPY","0","0",
"25006_250782_1_170","170","JPY","0","0",
"25006_250781_1_380","380","JPY","0","0",
"29007_290879_1_250","250","JPY","0","0",
"25004_250611_1_620","620","JPY","0","0",
"25006_250781_1_410","410","JPY","0","0",
"25002_250472_1_900","900","JPY","0","0",
"29003_290582_1_480","480","JPY","0","0",
"29005_291052_1_450","450","JPY","0","0",
"25006_250751_1_500","500","JPY","0","0",
"20005_200172_1_200","200","JPY","0","0",
"20002_200232_1_480","480","JPY","0","0",
"21004_210062_1_200","200","JPY","0","0",
"25004_250612_1_260","260","JPY","0","0",
"25003_503_1_640","640","JPY","0","0",
"25004_250611_1_550","550","JPY","0","0",
"20002_200241_1_340","340","JPY","0","0",
"20002_200231_1_410","410","JPY","0","0",
"25004_250602_1_520","520","JPY","0","0",
"25004_250601_1_370","370","JPY","0","0",
"21007_210612_1_270","270","JPY","0","0",
"20002_200231_1_380","380","JPY","0","0",
"25003_531_1_830","830","JPY","0","0",
"25004_250944_1_410","410","JPY","0","0",
"25003_506_1_230","230","JPY","0","0",
"25005_250932_1_320","320","JPY","0","0",
"25003_533_1_300","300","JPY","0","0",
"25004_250944_1_380","380","JPY","0","0",
"20001_200211_1_390","390","JPY","0","0",
"21003_210102_1_210","210","JPY","0","0",
"25003_503_1_250","250","JPY","0","0",
"20003_200402_1_300","300","JPY","0","0",
"25003_510_1_240","240","JPY","0","0",
"25003_511_1_270","270","JPY","0","0",
"21002_210033_1_250","250","JPY","0","0",
"25004_250605_1_530","530","JPY","0","0",
"20003_200292_1_400","400","JPY","0","0",
"25004_250602_1_460","460","JPY","0","0",
"20005_200152_1_300","300","JPY","0","0",
"20001_200211_1_470","470","JPY","0","0",
"21007_210612_1_630","630","JPY","0","0",
"25006_250881_1_260","260","JPY","0","0",
"29010_290631_1_390","390","JPY","0","0",
"20005_200171_1_240","240","JPY","0","0",
"21006_211082_1_140","140","JPY","0","0",
"21002_210011_1_220","220","JPY","0","0",
"21007_210612_1_850","850","JPY","0","0",
"20001_200212_1_220","220","JPY","0","0",
"25004_250622_1_930","930","JPY","0","0",
"25003_535_1_770","770","JPY","0","0",
"20005_200152_1_480","480","JPY","0","0",
"20003_200402_1_480","480","JPY","0","0",
"25004_250944_1_490","490","JPY","0","0",
"25006_250882_1_390","390","JPY","0","0",
"21001_212011_1_440","440","JPY","0","0",
"29003_290542_1_170","170","JPY","0","0",
"29005_292011_1_470","470","JPY","0","0",
"25006_250752_1_270","270","JPY","0","0",
"25004_250621_1_550","550","JPY","0","0",
"20002_200243_1_420","420","JPY","0","0",
"20002_200231_1_490","490","JPY","0","0",
"21001_212012_1_260","260","JPY","0","0",
"29005_291011_1_350","350","JPY","0","0",
"21007_210604_1_390","390","JPY","0","0",
"21002_210011_1_360","360","JPY","0","0",
"20001_200212_1_360","360","JPY","0","0",
"25004_250621_1_700","700","JPY","0","0",
"20005_200151_1_400","400","JPY","0","0",
"25004_250622_1_350","350","JPY","0","0",
"21003_210101_1_330","330","JPY","0","0",
"25003_533_1_480","480","JPY","0","0",
"21005_210332_1_200","200","JPY","0","0",
"25002_250471_1_900","900","JPY","0","0",
"21002_210034_1_300","300","JPY","0","0",
"25004_250621_1_620","620","JPY","0","0",
"25003_510_1_650","650","JPY","0","0",
"25004_250605_1_570","570","JPY","0","0",
"29005_292011_1_390","390","JPY","0","0",
"25001_250462_1_660","660","JPY","0","0",
"25004_250612_1_290","290","JPY","0","0",
"25006_250882_1_470","470","JPY","0","0",
"20002_200244_1_170","170","JPY","0","0",
"25004_250606_1_390","390","JPY","0","0",
"20002_200232_1_300","300","JPY","0","0",
"25001_250461_1_590","590","JPY","0","0",
"25006_250781_1_490","490","JPY","0","0",
"25004_250605_1_280","280","JPY","0","0",
"25004_250622_1_460","460","JPY","0","0",
"29003_290582_1_300","300","JPY","0","0",
"21004_210061_1_260","260","JPY","0","0",
"21002_210042_1_250","250","JPY","0","0",
"29007_290873_1_250","250","JPY","0","0",
"25003_517_1_430","430","JPY","0","0",
"25003_505_1_530","530","JPY","0","0",
"25003_509_1_610","610","JPY","0","0",
"29007_290112_1_200","200","JPY","0","0",
"29005_291011_1_520","520","JPY","0","0",
"25006_250752_1_230","230","JPY","0","0",
"25003_503_1_910","910","JPY","0","0",
"29003_290552_1_350","350","JPY","0","0",
"21003_210102_1_190","190","JPY","0","0",
"20005_200171_1_510","510","JPY","0","0",
"25003_538_1_500","500","JPY","0","0",
"25006_250881_1_290","290","JPY","0","0",
"25001_250461_1_400","400","JPY","0","0",
"25004_250622_1_520","520","JPY","0","0",
"25004_250605_1_140","140","JPY","0","0",
"25004_250606_1_470","470","JPY","0","0",
"25003_510_1_760","760","JPY","0","0",
"25003_510_1_510","510","JPY","0","0",
"25004_250592_1_450","450","JPY","0","0",
"29005_291012_1_420","420","JPY","0","0",
"25005_250911_1_290","290","JPY","0","0",
"29003_290581_1_330","330","JPY","0","0",
"25006_250752_1_440","440","JPY","0","0",
"20003_200401_1_480","480","JPY","0","0",
"21001_212011_1_270","270","JPY","0","0",
"21005_210331_1_280","280","JPY","0","0",
"25003_510_1_430","430","JPY","0","0",
"20001_200212_1_580","580","JPY","0","0",
"21007_210612_1_610","610","JPY","0","0",
"29003_290541_1_240","240","JPY","0","0",
"25004_250612_1_830","830","JPY","0","0",
"29005_292012_1_280","280","JPY","0","0",
"21003_210101_1_340","340","JPY","0","0",
"25003_534_1_800","800","JPY","0","0",
"25002_250471_1_400","400","JPY","0","0",
"29007_290111_1_360","360","JPY","0","0",
"29003_290552_1_200","200","JPY","0","0",
"20005_200171_1_430","430","JPY","0","0",
"21001_211012_1_380","380","JPY","0","0",
"29005_291012_1_390","390","JPY","0","0",
"21001_211012_1_410","410","JPY","0","0",
"20003_200291_1_450","450","JPY","0","0",
"25001_250462_1_190","190","JPY","0","0",
"21007_210621_1_930","930","JPY","0","0",
"25004_250944_1_750","750","JPY","0","0",
"25003_517_1_510","510","JPY","0","0",
"29005_292012_1_140","140","JPY","0","0",
"25003_511_1_610","610","JPY","0","0",
"25002_250471_1_970","970","JPY","0","0",
"29005_291092_1_380","380","JPY","0","0",
"25003_503_1_820","820","JPY","0","0",
"21005_210331_1_140","140","JPY","0","0",
"25006_250812_1_270","270","JPY","0","0",
"29007_290113_1_250","250","JPY","0","0",
"25004_250606_1_420","420","JPY","0","0",
"25002_250471_1_590","590","JPY","0","0",
"29007_290871_1_170","170","JPY","0","0",
"25003_537_1_480","480","JPY","0","0",
"25003_517_1_760","760","JPY","0","0",
"29005_291012_1_470","470","JPY","0","0",
"25002_250471_1_880","880","JPY","0","0",
"29003_290581_1_340","340","JPY","0","0",
"25002_250471_1_800","800","JPY","0","0",
"25003_539_1_650","650","JPY","0","0",
"29004_290502_1_250","250","JPY","0","0",
"21001_212011_1_230","230","JPY","0","0",
"21007_210604_1_420","420","JPY","0","0",
"25004_250611_1_770","770","JPY","0","0",
"25003_506_1_610","610","JPY","0","0",
"25004_250861_1_460","460","JPY","0","0",
"25004_250601_1_190","190","JPY","0","0",
"29005_292011_1_420","420","JPY","0","0",
"25003_508_1_570","570","JPY","0","0",
"25004_250622_1_200","200","JPY","0","0",
"25003_534_1_400","400","JPY","0","0",
"25003_517_1_650","650","JPY","0","0",
"25003_538_1_250","250","JPY","0","0",
"25006_250812_1_230","230","JPY","0","0",
"25004_250621_1_170","170","JPY","0","0",
"29003_290551_1_400","400","JPY","0","0",
"29005_291011_1_200","200","JPY","0","0",
"20002_200243_1_390","390","JPY","0","0",
"25003_531_1_260","260","JPY","0","0",
"25005_250932_1_310","310","JPY","0","0",
"29010_290632_1_410","410","JPY","0","0",
"25004_250861_1_520","520","JPY","0","0",
"25006_250882_1_420","420","JPY","0","0",
"25003_534_1_590","590","JPY","0","0",
"25002_250472_1_400","400","JPY","0","0",
"20002_200242_1_340","340","JPY","0","0",
"25003_506_1_440","440","JPY","0","0",
"25003_508_1_530","530","JPY","0","0",
"25004_250862_1_490","490","JPY","0","0",
"25003_509_1_270","270","JPY","0","0",
"25003_539_1_240","240","JPY","0","0",
"21002_210012_1_230","230","JPY","0","0",
"21007_210621_1_460","460","JPY","0","0",
"29010_290631_1_420","420","JPY","0","0",
"25001_250462_1_210","210","JPY","0","0",
"25002_250472_1_590","590","JPY","0","0",
"25006_250751_1_250","250","JPY","0","0",
"25003_506_1_690","690","JPY","0","0",
"20001_200212_1_560","560","JPY","0","0",
"25003_517_1_240","240","JPY","0","0",
"25002_250472_1_970","970","JPY","0","0",
"21007_210592_1_170","170","JPY","0","0",
"20001_200211_1_420","420","JPY","0","0",
"21007_210621_1_520","520","JPY","0","0",
"20005_200172_1_460","460","JPY","0","0",
"25006_250882_1_680","680","JPY","0","0",
"21007_210612_1_600","600","JPY","0","0",
"21001_211012_1_490","490","JPY","0","0",
"25006_250782_1_620","620","JPY","0","0",
"25003_503_1_730","730","JPY","0","0",
"25004_250611_1_170","170","JPY","0","0",
"29007_290111_1_220","220","JPY","0","0",
"25002_250472_1_880","880","JPY","0","0",
"25002_250472_1_800","800","JPY","0","0",
"25003_537_1_300","300","JPY","0","0",
"25003_535_1_620","620","JPY","0","0",
"25003_511_1_690","690","JPY","0","0",
"21007_210612_1_440","440","JPY","0","0",
"25003_509_1_230","230","JPY","0","0",
"20005_200172_1_350","350","JPY","0","0",
"25003_503_1_500","500","JPY","0","0",
"21002_210012_1_270","270","JPY","0","0",
"25004_250621_1_770","770","JPY","0","0",
"25004_250601_1_210","210","JPY","0","0",
"25006_250782_1_550","550","JPY","0","0",
"29010_290634_1_280","280","JPY","0","0",
"25004_250606_1_680","680","JPY","0","0",
"20003_200401_1_300","300","JPY","0","0",
"21007_210621_1_350","350","JPY","0","0",
"25003_511_1_440","440","JPY","0","0",
"25004_250591_1_140","140","JPY","0","0",
"21003_210102_1_370","370","JPY","0","0",
"21007_210612_1_690","690","JPY","0","0",
"25004_250602_1_200","200","JPY","0","0",
"25005_250711_1_380","380","JPY","0","0",
"25003_535_1_550","550","JPY","0","0",
"20005_200152_1_220","220","JPY","0","0",
"29005_291012_1_140","140","JPY","0","0",
"21002_210034_1_360","360","JPY","0","0",
"25003_517_1_910","910","JPY","0","0",
"25004_250861_1_170","170","JPY","0","0",
"25003_503_1_430","430","JPY","0","0",
"25006_250881_1_600","600","JPY","0","0",
"20002_200244_1_200","200","JPY","0","0",
"20003_200402_1_220","220","JPY","0","0",
"20001_200212_1_300","300","JPY","0","0",
"25006_250881_1_440","440","JPY","0","0",
"25004_250621_1_520","520","JPY","0","0",
"25004_250605_1_420","420","JPY","0","0",
"21002_210011_1_300","300","JPY","0","0",
"29007_290112_1_170","170","JPY","0","0",
"29005_292012_1_470","470","JPY","0","0",
"29005_291092_1_330","330","JPY","0","0",
"25001_250462_1_310","310","JPY","0","0",
"25004_250611_1_930","930","JPY","0","0",
"29005_291012_1_280","280","JPY","0","0",
"25003_510_1_820","820","JPY","0","0",
"21002_210012_1_260","260","JPY","0","0",
"21001_211012_1_330","330","JPY","0","0",
"29005_292012_1_390","390","JPY","0","0",
"25003_533_1_220","220","JPY","0","0",
"21003_210102_1_100","100","JPY","0","0",
"29003_290541_1_250","250","JPY","0","0",
"25004_250621_1_460","460","JPY","0","0",
"25003_508_1_470","470","JPY","0","0",
"25004_250622_1_620","620","JPY","0","0",
"25005_250932_1_190","190","JPY","0","0",
"21007_210621_1_770","770","JPY","0","0",
"25003_533_1_740","740","JPY","0","0",
"20003_200401_1_560","560","JPY","0","0",
"25004_250612_1_440","440","JPY","0","0",
"29010_290632_1_330","330","JPY","0","0",
"20002_200243_1_280","280","JPY","0","0",
"25003_538_1_240","240","JPY","0","0",
"25004_250612_1_600","600","JPY","0","0",
"25002_250472_1_450","450","JPY","0","0",
"25004_250621_1_350","350","JPY","0","0",
"25004_250622_1_700","700","JPY","0","0",
"29003_290542_1_200","200","JPY","0","0",
"25003_509_1_260","260","JPY","0","0",
"25004_250612_1_690","690","JPY","0","0",
"21001_212011_1_290","290","JPY","0","0",
"25003_505_1_680","680","JPY","0","0",
"20003_200401_1_710","710","JPY","0","0",
"25004_250601_1_310","310","JPY","0","0",
"25004_250622_1_550","550","JPY","0","0",
"20002_200232_1_360","360","JPY","0","0",
"25003_537_1_560","560","JPY","0","0",
"25003_537_1_670","670","JPY","0","0",
"29004_290502_1_240","240","JPY","0","0",
"21005_210332_1_170","170","JPY","0","0",
"29003_290582_1_360","360","JPY","0","0",
"25003_531_1_270","270","JPY","0","0",
"25003_534_1_450","450","JPY","0","0",
"25003_538_1_650","650","JPY","0","0",
"25003_517_1_250","250","JPY","0","0",
"21003_210102_1_540","540","JPY","0","0",
"21007_210592_1_350","350","JPY","0","0",
"25004_250621_1_930","930","JPY","0","0",
"25004_250611_1_460","460","JPY","0","0",
"25006_250781_1_340","340","JPY","0","0",
"25006_250751_1_240","240","JPY","0","0",
"21007_210612_1_830","830","JPY","0","0",
"25004_250612_1_610","610","JPY","0","0",
"25003_539_1_250","250","JPY","0","0",
"29003_290582_1_220","220","JPY","0","0",
"20002_200232_1_220","220","JPY","0","0",
"25003_505_1_420","420","JPY","0","0",
"20002_200241_1_410","410","JPY","0","0",
"29003_290551_1_450","450","JPY","0","0",
"29010_290633_1_340","340","JPY","0","0",
"20002_200241_1_380","380","JPY","0","0",
"25001_250462_1_160","160","JPY","0","0",
"21002_210012_1_290","290","JPY","0","0",
"25004_250611_1_520","520","JPY","0","0",
"25005_250711_1_330","330","JPY","0","0",
"25006_250881_1_610","610","JPY","0","0",
"25003_537_1_580","580","JPY","0","0",
"20005_200171_1_500","500","JPY","0","0",
"20003_200291_1_400","400","JPY","0","0",
"25003_506_1_830","830","JPY","0","0",
"20002_200231_1_340","340","JPY","0","0",
"25002_250471_1_450","450","JPY","0","0",
"25004_250591_1_470","470","JPY","0","0",
"25003_510_1_730","730","JPY","0","0",
"25004_250602_1_550","550","JPY","0","0",
"21007_210621_1_170","170","JPY","0","0",
"25003_531_1_230","230","JPY","0","0",
"25004_250605_1_680","680","JPY","0","0",
"25003_510_1_500","500","JPY","0","0",
"20003_200402_1_360","360","JPY","0","0",
"29010_290634_1_390","390","JPY","0","0",
"20005_200152_1_360","360","JPY","0","0",
"25006_250782_1_200","200","JPY","0","0",
"25006_250812_1_260","260","JPY","0","0",
"21002_210034_1_220","220","JPY","0","0",
"25004_250944_1_340","340","JPY","0","0",
"20005_200172_1_170","170","JPY","0","0",
"25004_250591_1_390","390","JPY","0","0",
"21004_210062_1_170","170","JPY","0","0",
"25004_250602_1_620","620","JPY","0","0",
"25001_250461_1_810","810","JPY","0","0",
"21007_210592_1_460","460","JPY","0","0",
"25003_533_1_360","360","JPY","0","0",
"21001_212011_1_260","260","JPY","0","0",
"25004_250601_1_160","160","JPY","0","0",
"25003_517_1_640","640","JPY","0","0",
"25004_250611_1_350","350","JPY","0","0",
"21003_210102_1_320","320","JPY","0","0",
"25005_250932_1_210","210","JPY","0","0",
"20003_200401_1_580","580","JPY","0","0",
"21001_212012_1_440","440","JPY","0","0",
"21007_210621_1_700","700","JPY","0","0",
"25006_250882_1_530","530","JPY","0","0",
"25006_250811_1_280","280","JPY","0","0",
"25001_250462_1_320","320","JPY","0","0",
"25004_250611_1_200","200","JPY","0","0",
"29010_290633_1_330","330","JPY","0","0",
"20002_200242_1_380","380","JPY","0","0",
"25003_517_1_500","500","JPY","0","0",
"20002_200242_1_410","410","JPY","0","0",
"25004_250591_1_420","420","JPY","0","0",
"25003_531_1_440","440","JPY","0","0",
"25004_250622_1_770","770","JPY","0","0",
"20001_200211_1_570","570","JPY","0","0",
"25002_250471_1_810","810","JPY","0","0",
"21007_210621_1_620","620","JPY","0","0",
"25003_517_1_730","730","JPY","0","0",
"25004_250592_1_400","400","JPY","0","0",
"25003_510_1_640","640","JPY","0","0",
"25003_539_1_500","500","JPY","0","0",
"21001_212012_1_230","230","JPY","0","0",
"25006_250782_1_350","350","JPY","0","0",
"25006_250781_1_330","330","JPY","0","0",
"21007_210612_1_290","290","JPY","0","0",
"25004_250601_1_540","540","JPY","0","0",
"21007_210621_1_550","550","JPY","0","0",
"21002_210041_1_400","400","JPY","0","0",
"25004_250602_1_170","170","JPY","0","0",
"25003_535_1_350","350","JPY","0","0",
"25003_508_1_680","680","JPY","0","0",
"25001_250461_1_450","450","JPY","0","0",
"25003_531_1_690","690","JPY","0","0",
"25002_250471_1_960","960","JPY","0","0",
"20005_200171_1_250","250","JPY","0","0",
"29010_290631_1_280","280","JPY","0","0",
"25004_250601_1_320","320","JPY","0","0",
"25006_250782_1_460","460","JPY","0","0",
"25003_533_1_720","720","JPY","0","0",
"25003_533_1_580","580","JPY","0","0",
"25004_250606_1_530","530","JPY","0","0",
"25006_250771_1_330","330","JPY","0","0",
"25003_510_1_250","250","JPY","0","0",
"21002_210033_1_240","240","JPY","0","0",
"21003_210101_1_490","490","JPY","0","0",
"20003_200401_1_360","360","JPY","0","0",
"25004_250944_1_330","330","JPY","0","0",
"25006_250782_1_520","520","JPY","0","0",
"25003_537_1_360","360","JPY","0","0",
"25006_250752_1_260","260","JPY","0","0",
"20001_200211_1_280","280","JPY","0","0",
